,0
0,What would @RZA and I possibly be working on? 👀 #wutang https://t.co/xqVNOk9Zxd
1,Starship Troopers is the most SyFy channel movie. 🤣🤣
2,👾 https://t.co/fkGNq9zCkl
3,🎞🎥 👀 https://t.co/2FlCIYHJlV
4,@NickWark4 @BLACKCUBESTUDIO Only
5,@BLACKCUBESTUDIO A lot brother
6,Day 3 🎥 https://t.co/5t393sRCm1
7,🎥 https://t.co/kFTI3Ly7j9
8,@AzukiZen @matinprsd @notalexlin @brandonsalim
9,"RT @AzukiZen: ◤◢  WE ARE BOBU  ◤◢

• Date: 3.6.22 
• Supply: 20,000 
• Price: .01 ETH
• Sake: ∞

Participate in the first experiment in fra…"
10,Hint Hint : Just Do It https://t.co/MWI6LuBpZG
11,When I say I like “techno” this is what I’m talking about. #detroittechno https://t.co/JjS1pGVJ0r
12,@dmoravec @mutant_cartel Jeesh
13,@murk_na 🤣🤣
14,@Tashacanfly1 Done
15,Which bun should i get? https://t.co/eD4kWpmdhd
16,"RT @cobie: ""I am going to make the most of my 30s""

&gt; pandemic
&gt; global lockdowns
&gt; matrix 4 released
&gt; macroeconomic collapse
&gt; world war…"
17,RT @elonmusk: Entertainment is becoming a username/password/2FA nightmare https://t.co/fKht3NKsho
18,@murk_na my floor at the crib fam
19,How are you outta stock on the very product you're selling? #Apple
20,@RoninBlade3333 That's what I always say but people get so butt hurt and dwell on the past. Ya'know?
21,@RoninBlade3333 I'd choose red though 🤣🤣🤣🤣
22,"@RoninBlade3333 Bro we're family, family isn't suppose to fight!"
23,@markmaoji hey dm me please
24,Sometimes believe the hype.
25,RT @cryptofairys: 👀 Probably nothing @AzukiZen @ZZZAGABOND #Azuki #BULLISH #nft best #NFTCommmunity  top 10 sales in the last 7days https:/…
26,Everyone running to set up their ledger after yesterday https://t.co/YzHxj4l7HD
27,@0xAli3n What makes an ape an ape?
28,Anytime you need to humble yourself just remember Teen Gohan killed Cell. https://t.co/GxMJBf5wNN
29,What makes you ape into a project?
