,0
0,RT @rexwub: we need to go to 0
1,@NathPribady Gw pake biznet DAN firstmed di rumah
2,@Kanaz3r A good day to be a Kevin
3,@0xWayan Holooooo
4,"RT @it_me_kat: i love my holo-fishy space dood 🐟✨🌈💖 @doodles 

&amp; she’s eco-friendly 😉🌿 https://t.co/VTMqgnr2Z5"
5,@REDSAINTS1 @doodles Looks rare
6,@Estiwz that puffer + small window combo 😂
7,@NFTCrazyKRC @doodles animation details 💯💯
8,@SantanDood @doodles that holo barrel and beam.. very nice!
9,"RT @doodles: Space Doodles Safety Tips:

Your Doodle(s) will be exchanged with a Space Doodle, and if you sell your Space Doodle you are al…"
10,RT @rexwub: idk who needs to hear this but space doodles is not an airdrop 😂 its ur doodle wrapped https://t.co/eoWZXpoE22
11,RT @m0taverse: PSA: @doodles space collection is NOT a separate collection. It is your main Doodle so do not sell it for cheap or even at a…
12,"RT @TokyoSexWhale__: Today is one small step for @doodles, one giant step for doodle kind."
13,"RT @RobinWigg: The  Moscow Stock Exchange is shut for now, but Sberbank has a London listing and has just collapsed 74% on opening https://…"
14,I hope it's Cabernet Sauvignon 😌 https://t.co/rpbCtC3LNo
15,RT @BiggsCrypto: We love the &lt;insert my bags here&gt;
16,RT @DrutangAtHome: Like are you people conscious of the fact that you are being reprogrammed every 6 months? https://t.co/dHFioD3wvJ
17,@REDSAINTS1 @0xwinky Seems like a flight/racing game/simulation type of stats 🤔
18,"RT @SantanDood: Going to Space with 6,102 other @doodles holders tomorrow, that’s the real strength 🌈🛸•_•"
19,"@EB7 @doodles Thank you for the last 3.5 months, Doodles community. It's been an incomparable experience. https://t.co/MeVrZAuxDM"
20,RT @Degentraland: I’m not in it for the money. I’m in it to say “I told you so” to my friends.
21,@KnasenNFT Yours is clean af https://t.co/4MomHzBf9e
22,"RT @thenftattorney: bullish on humans who keep their ego in check

know when to brag

know when to be objective

know when to be humble 

r…"
23,@ANFTHONY_ That hits deep
24,@JD4TREE they needed that win so much
25,@rhearajj Coffee ☕
26,@DCsNFTs @StarcatchersNFT right here! love the starcatchers! https://t.co/UhvUgUZs1x
27,@pinky_iLow @StarcatchersNFT I like it
28,@JD4TREE that was quite a flop
29,@Blockworks_ I wonder how decentralization will be integrated into the product
30,@Degentraland Miss exploring the world of Teyvat. too beautiful.
31,RT @coffeegulaaren: Brene Brown: Vulnerability is not winning or losing; it's having the courage to show up and be seen when we have no con…
32,RT @jaydanny05: NO WAR  ☮️ #UkraineRussia spread the @doodles voice. @TheApeBilly @juicyju33 @GoslowEth @happyteeth @AlexCor24337629 https:…
33,@BiggsCrypto wow! i can't believe it!
34,@NFTisLoveETH @StarcatchersNFT Nice crown and head!
35,@StarcatchersNFT Love the gif :) #Starfollowstar https://t.co/s2Fj5jhdT0
36,I want to try :( https://t.co/Akz3XgACIQ
37,@daniel100eth I have a couple
38,"RT @SCRNSAVER: Bringing back the OG screensaver vibe with modern art.

Drop-in your ENS for early alpha 🔮⚡️ https://t.co/jBdZUcnDOx"
39,@SCRNSAVER Harmonykeeper.eth
40,"RT @0xQuit: NFTs crashing in ETH value, ETH crashing in USD value, USD crashing in buying power value. This is max pain."
41,"RT @sapitonmix: Hey, world, this war is not about Ukraine. It's about all of you. Let me – as a tech editor at Forbes Ukraine – explain it…"
42,@iamdylandoodle @doodles @Noodles_NFT Happy birthday dood!!
43,@mambabean_ @doodles @SkippyJayApe @burnttoast @evankeast @poopie @kobebryant Legend! 🔥 Love it.
44,RT @greg16676935420: I’m ready to go to mars @elonmusk
45,RT @drex_jpg: https://t.co/33TFXVkfwS
46,@j1mmyeth A mint is a mint hahaha
47,@slimNFT Wow that's good
48,@coldpizza_eth Work my ass off and reposition myself
49,@maxzechner @doodles Paper head but not a paper hand!
50,@BoredAxelApe L TO THE S TO THE D
51,@cozywyatt Feels. Now let's patiently wait and develop ourselves until the next halving.
52,@maxzechner @doodles I'm me
53,@Degentraland @doodles Lordly tweet
54,@KeonDXB @doodles For life!
55,"RT @3LAU: I guess Meta is blocking instagram posts with the word “NFT” ?

I replaced it with “token” and post went through…

Nice job “rest…"
56,@GuyIncognitoILV @doodles @evankeast @poopie @burnttoast •_•
57,@notwarrenETH @VitalikButerin @elonmusk yup they are EVERYWHERE
58,@DoodleAdz totally swell •_ •
59,RT @BirloNFT: (• _ )•
60,Neutral note wannabe . _ . https://t.co/f5JwY7gmw9
61,@y_shpeegz GM . _ .
62,@vlethimir blessing in disguise 💪
63,@xnfts . _ .
64,@ANFTHONY_ Daym son
65,@y_shpeegz @ellaorten Thank you for the support 😂🙏
66,"RT @majinsayan: 1 bitcoin = 69 keks

anything else is a lie"
67,@kschonscho . _ .
68,@xnfts @doodles @evankeast @poopie @burnttoast . _ .
69,@supersemplin G m !
70,@MrJamesonNeat @doodles @poopie @burnttoast @evankeast . _ .
71,@PJETCH @doodles . _ .
72,"@ANFTHONY_ Gm ser, feeling hyped up for the week. Top of the morning to ya 🎉"
73,@MitcheIl 267
74,@beginbotbot @doodles @BabeTruth . _ .
75,"RT @Degentraland: The greatest benefit of decentralization is also the greatest shortcoming: autonomy. Private keys mean you, and you alone…"
76,@ellaorten Doodle me like one of your French girls
77,@mrmakerbot @burnttoast . _ .
78,@0xnello @doodles . _ .
79,@HunkinsNFT . _ .
80,@timoshisuen . _ .
81,@Kanaz3r Gm my brother 💯💯
82,@austin_hurwitz I love Jujutsu Kaisen and Demon Slayer! AoT is amazing for its well thought plot twists. Tbh reminds me of GoT twists . _ .
83,@degenmikey Have a great week ahead my quirky fren . _ .
84,@NFTisLoveETH @doodles @itsdanataylor . _ .
85,@FI_Spartan . _ .
86,@buds902 @doodles We vibin . _ .
87,@yoichii___ @doodles Clairvoyance . _ .
88,@Archie9Lives &lt;3  _ &lt;3
89,@funkaar24 @doodles @poopie @evankeast . _ .
90,@orangie . _ .
91,@reyezmusic @doodles . _ .
92,RT @vvispor: If i had a super power. Itll be a power to teleport to japan at anytime for food. That is all.
93,RT @it_me_kat: made some slight adjustments to the @doodles merch so that more ppl at the airport will know i have one https://t.co/9YsJuc4…
94,Gm . _ .
95,@0xbellemere @AzukiZen Focus on the blue ocean 💯
96,@0xWayan My pension fund . _ .
97,RT @natesab69: gf looking at Fred Vanvleet: “Is that drake?” 😭😭
98,"@arbie0x @doodles Simplicity, class, elegance . _ ."
99,"RT @Degentraland: 3 signs you haven’t invested enough in NFTs:

1. You are eating 3 meals a day
2. You are checking Instagram before Twitte…"
