,0
0,@christurcotte_ @reincanada Currently the plan is to leverage crypto assets and sell stocks to get a property
1,@CoinUpBTC @0xApes_NFT @thegnars Welcome aboard ser https://t.co/EXFKEjTnky
2,@SirKrahe @TheNatural1977 @0xApes_NFT Ahoy sailor https://t.co/1JJIBWhdZT
3,@PaviaCEO Welcome aboard ser https://t.co/kcp2B2b5TO
4,RT @0x_batz: If this gets 50 retweets we'll give away an @0xApes_NFT #YellowArmy👀🟨🟨🟨
5,@NotRickFlair @0xApes_NFT Two claps https://t.co/eUktqb42QB
6,@NFTsAreNice This is hilarious from so many different angles
7,"@gunner_gabe Then you'd get 100+ bids of .0001 ETH saying ""please ser, I need operation and only NFT can pay for surgery"""
8,@Raisvo @0xApes_NFT Ahoy captain https://t.co/lyRSzXEDCl
9,"@CryptoBandit650 It's your Reticular Activating System (RAS), your brain starts to sort and find more of what you're thinking about. It's quite dope"
10,@thegreatdimov @0xApes_NFT Reminds me of my first ape https://t.co/ycpxeDdGls
11,@zero69eth @0xApes_NFT My 3T is angry he's not smoking https://t.co/d51LjMVlYA
12,@Portela_Capital @TheNatural1977 @0xApes_NFT Nice earring https://t.co/ZIcd001Dga
13,@CryptoStorm__ There's no such thing as nice crocs
14,"@senormakis @0xApes_NFT Dig the vibe, nice grab https://t.co/BI9CrIVrUv"
15,@kentcarlson @0xApes_NFT True blue https://t.co/6s3nOoHiAG
16,"My score is 69! 
Be in the top 10 to win a WL or a free NFT! 
 @itremainsnft  
 https://t.co/Ld64ZxcMv5"
17,"RT @gmFroggy: Giving away a $STRONG node ($4,000) on the 28th. RT + Join my new crypto Call Channel/Group Chat to qualify. https://t.co/WpK…"
18,@Carsloveus @0xApes_NFT ahoy ser https://t.co/PR5pXplnpn
19,@K3n_eth @JoeBiden time to move to stables again?
20,RT @0xApes_NFT: Amazing!!
21,"@RockyShi1022 great pickup, i had my eye on him too. love the trippy sailors https://t.co/CDYWenaU9P"
22,@alexa_rotten @noncoducks @0xApes_NFT welcome aboard fellow captain https://t.co/GFAO4GJl9y
23,@DegenSoul @0xApes_NFT Great addition ser https://t.co/YVFkkXihy0
24,@newfiesayed Gm https://t.co/nxcyE3Q9Tr
25,"@teexels @Kebzyy @0xApes_NFT Yes, that will be great, I'll get a bigger one done in 4k https://t.co/i3EEwlBeNw"
26,@BlkcatBlk @Kebzyy https://t.co/AtVxA2rcO6
27,@BlkcatBlk @Kebzyy I used https://t.co/7JNYy9RGDU for mine
28,"@SirKrahe @TheNatural1977 @0xApes_NFT Great pickup, the Cap'n approves https://t.co/uY8HBvrJeE"
29,@DJacko94 @V1Islandboy @0xApes_NFT Very nice ser
30,@od_invest Nice hat ser https://t.co/zUGNDcEChP
