,0
0,@howboutemgoon How could you not? Even #kevin looks so better than 1's and 0's on a spreadsheet! 🤣🤣😍 https://t.co/rhFQ5UrMPE
1,@MDustice @burrrrrberry 🤣🤣🤣 me either but then I'm just a degen nerd
2,@burrrrrberry Real Kevin floor is 7.7. Can't make this stuff up! https://t.co/fSETO3jfFA
3,"Floor on #KEVIN 's is 7.7 eth.

Even if I DYOR I would never come up with this hypothesis. The NFT space is crazy. That's why I love it. You can't make this shit up! 😂😂😂 https://t.co/8PetbuOCxL"
4,@Helloimmorgan https://t.co/lpuhhYxdrt
5,Cool giveaway from @TveWasHere https://t.co/XCIEUPHOyR
6,@TveWasHere @acidjedi Woo! Ruby would like a pair of nerds plz. This is awesome!! https://t.co/SvSOCHRkco
7,Nominating @ellistheginge !! https://t.co/qomcPDde7a
8,@Jack_Stewart242 @PanddingtonRed @nuclearnerds @AdamArcherArt @hotshave @Simon_Goldberg @liloldhead @TheMaclunkster @nottoda18933337 Masterful! If this is what in-game looks like 🔥
9,"RT @trippies: Gm Trippies,

In less than a week of being publicly revealed, the Cosmics have pulled off over 100 ETH in trading volume.

Th…"
10,@meechxETH @nuclearnerds We love em' too! ❤ https://t.co/k4WNyfqO3A
11,@zscuffed @RyanJeremy_ Cleaning up the metaverse one annoying bot at a time!
12,@zscuffed @RyanJeremy_ Reported and blocked!
13,@zscuffed @RyanJeremy_ Lol...friggin bots everywhere
14,@LoganadorGaming @nuclearnerds Cool shades!
15,"@jxtoshi @geng_eth @nuclearnerds Yes, such a cool feature of the nerds!"
16,"RT @VARIANT: VARIANT // ENTERING THE METAVERSE 🔜

Thank you all for 5,000 followers in less than 48hrs!! If this tweet gets 500 RTs, we’ll…"
17,@jxtoshi @geng_eth @nuclearnerds Thank you. Meet her friend Sixla. She likes to fry things. (Schroedinger mystery trait) https://t.co/CXhtpFZ5Ij
18,@Prophet_i_ I still have two rare nerds but I will be back for more!
19,"@geng_eth @nuclearnerds Ayyyy, meet Ruby Rabble-Rouser https://t.co/wRPJeCb41A"
20,"@zscuffed Yup, and scammed via discord dm. I haven’t been screwed by OS yet but it's just a matter of time. 😂"
21,RT @BTCp1rate: The lead dev behind the @nuclearnerds continues to revolutionize the space with his work. Most of what @nftchance codes is o…
22,0xhotdish 😂 https://t.co/GyI5dc3DTg
23,@0xgaut 0xhotdish 🤣
24,@Prophet_i_ I know right? I'm still ded after paper handing 8 nerds 😭 NGMI
25,"@joshbobrowsky Check out Cosmic Trippies from Paradise @trippies . Great art and community! 
https://t.co/qMiCKZ6DuD"
