,0
0,"Our first investor update will go out tonight.

While we have no investors and no plans to fundraise at this time, we still want to provide updates to accredited investors so that if we do choose to raise that we've established trust and can move fast.

DM your email to be added."
1,"22/ Final Reminders

NFA. DYOR.

If you liked this tweet thread, please like, comment and follow ✌️

Join our Newsletter to get our Premium Analysis and Insights Reports BEFORE the mint 😉

https://t.co/cz6NRwnHap"
2,"21/ Credits

Want to help us out? Join our Discord.

INSIGHTS REPORT
Editor: @elliotkoss
Researcher PM: @elliefarrisi
Researcher: @krishnaenae
Designer: @elliotkoss + @laneyx 

PREMIUM ANALYSIS
Written by: @elliotkoss"
3,"20/ Summary

@invsblefriends is one of the biggest NFTs to mint. It's some of the most popular animated artwork w a Sotheby's deal already in place, merchandise on the way, and plans for a toy.

Unless you're already on the Allow List, you'll have to buy on secondary.

NFA. DYOR."
4,"19/ THINGS I DON'T LIKE (2 of 2)

While the mint price of 0.25 ETH is on the higher end, it still feels low for this mint given the demand. This means the team won't be maximizing the value of the work they've created.

Luckily royalties will ensure they're compensated."
5,"18/ THINGS I DON'T LIKE (1 of 2)

There is not much of a roadmap for this NFT. It appears that the art alone is what will sustain it.

Granted, given the insane demand for this NFT, a clear roadmap isn't necessarily required.

Plus, the team could always add more later."
6,17/ THINGS I DON'T LIKE
7,"16/ THINGS I LIKE (3 of 3)

The team sold some merchandise pre-mint, and plans to offer future merchandise and 'collectibles' exclusively for HODLers.

And per a tweet in mid-Jan, it looks like toys are in the plans 👀

https://t.co/EgGEadxyhk https://t.co/w3YUCDRjsZ"
8,"15/ THINGS I LIKE (2 of 3)

The art is amongst some of the strongest I've seen, though I'm not an art connoisseur. 

But Sotheby's is. And @invsblefriends has a deal with them. https://t.co/XvvRvlql8h"
9,"14/ THINGS I LIKE (1 of 3)

There is a HUGE community that loves this art and has embraced the artist.

The animated art is compelling and I could watch it for hours.

I may just go to the OpenSea collection page and watch them after they mint."
10,13/ THINGS I LIKE
