,0
0,@thecathank @notwarrenETH @doodles Damn hank flexing on us all
1,@MrJamesonNeat @uglysweatersnft @deekaymotion @irag_art @E97827 @0xwinky @NFTCollectorx88 @notHARLEY__ MVP 🔥
2,"@PJETCH Thanks bro I love it tbh, the randomness gods were on my side for once"
3,@PJETCH PJ it looks so good ❤️🥰
4,@bae_gwei Holo ganggg https://t.co/4G31Ha6JEA
5,@moxxyondiscord @poopie @evankeast @burnttoast @alfiemotion You tryin to slide into my dms or something fam?
6,"Now I'll never have to worry about getting cold in my new Nip Ship, thanks for the hookup @poopie @doodles https://t.co/yIHyuTkr39"
7,"@NFTonyP @0xwinky @poopie @evankeast @burnttoast @alfiemotion For the last time I'm not going to get naked for you, Chef"
8,@TheMauiWowi @doodles MK Holo gang
9,@poopie @evankeast @burnttoast @alfiemotion Thanks @poopie for the custom Nip Ship https://t.co/5iKz1Znbdw
10,"@varounsvlogs You guys did so well varoun, proud of you all"
11,"@SantanDood @0xWayan @poopie @evankeast @burnttoast @alfiemotion *cough*

Oh no I think I’m coming down with a cold maybe next time"
12,@0xWayan @poopie @evankeast @burnttoast @alfiemotion Winner gets pink slips
13,"@doodle7270 @0xwinky @poopie @evankeast @burnttoast @alfiemotion 🤣

I don’t know whether poopie planned for this, or whether it was the universe acknowledging my work"
14,@notwarrenETH @poopie @evankeast @burnttoast @alfiemotion 💘💘
15,@0xwinky @poopie @evankeast @burnttoast @alfiemotion All aboard The Nip Ship
16,@ape_x_1 @opensea @doodles The background is beautiful
17,"The Space Doodles project is an innovative masterpiece combining audio, visual, and technological components to produce something truly magical.

Congrats @poopie @evankeast @burnttoast @alfiemotion and team. You guys knocked it out of the park 👏💯 https://t.co/rhY3ssGyzv"
18,@GoslowEth @MrJamesonNeat @doodles Yours is SO cool
19,@JfellzZ @opensea @doodles Bro it’s sooo sick
20,"@MrJamesonNeat All of them!

… so 1, just the 1"
21,"@BiggZIsAwake I was in the same mindset the other day. Keep your chin up and try to surround yourself with good people, you’re gmi"
22,This man is going places https://t.co/GiiqGpBKYa
23,@jpegrich @strangersxyz It's okay I didn't want to be in the Discord anyways https://t.co/HRkRmzGMpL
24,@RubberDuckBP Pre-revealing the pre-reveal
25,RT @mbhdoteth: Fuck fuck fuck fuck fuck fuck… https://t.co/3BCO4EIwG8
26,@doodle7270 @GuyIncognitoILV @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky @poopie If I get a custom nip ship it'll be the most expensive one in the collection without a doubt
27,@PJETCH @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky Y'all gonna give @totoheads carpal tunnel
28,@GuyIncognitoILV @doodle7270 @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky Honestly at this point if he didn't I'd be pretty upset @poopie
29,@GuyIncognitoILV @doodle7270 @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky STOP IT GUY
30,@WaitWhatNFT @totoheads This is so coooool
31,"@0xwinky @totoheads @Beutrec @shan1024m @EiblSebastian He does have a point, @totoheads 😉"
32,@0xwinky @totoheads @Beutrec @shan1024m @EiblSebastian Sorry they're SUPER exclusive
33,"@totoheads @WaitWhatNFT Thank you so much, it's absolutely adorable ❤️💯 https://t.co/N7hZgjB7bC"
34,"@doodle7270 @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky I'm not too sure where they'd go 😅🤣
I mean, in this case maybe the eyes ARE the nipples and I'm just being trolled?"
35,@yoichii___ @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky https://t.co/nDD6yMQZyD
36,@shan1024m @totoheads @Beutrec @EiblSebastian @0xwinky Wouldn't have expected anything less tbh!
37,@turtle_rat @totoheads @Beutrec @shan1024m @EiblSebastian @0xwinky Totos are legitimately some of the cutest heads to hit the NFT space
38,"There are many Toto Heads, but there is only 1 metazord Toto.

Thank you so much to @totoheads for accurately depicting how adorable I am. I love it ❤️

@Beutrec @shan1024m @EiblSebastian @0xwinky 

https://t.co/TmrC5VRFrU https://t.co/p07d1eM7mI"
39,@ScottyMac101 @PJETCH @mrmakerbot You submitting weth offers?
40,"@PJETCH @mrmakerbot I'd heard the only reason for the very high price-point was because of the NFTs you needed to purchase to get access to the whitelist.

While I think IF is a cool concept with great animations, does it warrant a 6eth floor price for a brand new project? In my opinion, no"
41,@CloutedMind Ducks to the moon https://t.co/VqBO1rBEEj
42,"@EB7 @0xwinky @StakeOfTheUnion @JPLUSPV Thanks for sharing Erick, Winky also speaks very highly of you, hoping we all get the opportunity to hang out some day"
43,"@Only1210s @0xwinky @cozywyatt Wyatt’s an amazing guy, he was one of the first people that welcomed me to the Doodle community and made me feel part of the gang 🥰🤜🏻"
44,"@austin_hurwitz @RubberDuckBP @floornfts Priced out, but you lucky duck"
45,@austin_hurwitz @RubberDuckBP Motherf…
46,@itsdanataylor https://t.co/5VwCCbpp6i
47,@y_shpeegz @0xwinky @CrazyCryptoCarl Thanks for sharing Shpeegz 💘
48,"Doodle #5567 reporting in for launch

Destination: space
Mission: tbd
Bladder: tiny

@doodles https://t.co/JRwIXSKIQ8"
