,0
0,"@JackMacCFB 3 of the hardest games? Didn’t pc beat all 3 of those teams? Cmon jack, be better!"
1,@nickbytes Get the visor+whistle ready
2,@re3ntrancySeekr Wow that’s fire
3,😅😂😂😂 https://t.co/LfBaD1wqwF
4,Providence is big East szn champs for first time ever. Hell of a year to be my bio
5,Rip Mac 🙏 https://t.co/lHZglkVm4d
6,Beeeef ⁦@thaTetOffensive⁩ https://t.co/KIDoB4smPM
7,@erik_udahl I wonder if this would be the same outcome if it were eating instead of drinking. My answer changes 🧐
8,@etoeth Goodluck fren 🙌
9,imagine how Ed Cooley would have reacted to juwan Howard. Pc would be disqualified from the ncaa after what would unfold @BarstoolBigCat @John_Fanta @UndercoverFriar
10,@BigTenWhisperer @Evan_Flood My guys will teach u how to scrap
11,@BigTenWhisperer “Ur guys” were thinking about how bad their dads lawyer could sue the other team
12,@BigTenWhisperer Lmao wisco wants no smoke
13,@DudespostingWs @JamahalH (my b on misspelling name) https://t.co/P5m79yGOXl
14,"@lay2000lbs Got some free joints courtesy of mike, may come by 👀"
15,@lay2000lbs u out at eth-Denver? Would love to meet up fren
16,@MonsieCandie https://t.co/Ow7o9qko05
17,Jamal hill 🔒 https://t.co/Vng7JuKNsV
18,"RT @0xfoobar: I just wore a bored ape hoodie and nobody robbed me

we are so early"
19,@brighton617 Wishing the best of weekends to u sir
20,"Denver sells Skoal berry, haven’t bought a tin in ages but I caved 😅"
21,Eth-Denver&gt;nft nyc
22,@BarstoolBigCat game of the decade for providence fans tonight. You tuning in?
23,Financial advice: take providence to beat nova today
24,@KevinMcNamara33 @UndercoverFriar  look at this poll 😂😂 https://t.co/xlszL1tjrY
25,@PatDono33 @GoodmanHoops This list is so bad
26,@UndercoverFriar I’m expecting the best crowd in my lifetime tm. Been a fan for ~15 years
27,A saturdee for the ages https://t.co/TxG0Zz1b2Y
28,@0xRacer @adidas Very excited for the Adidas’ new 10k pfp project
29,😂😂😂 https://t.co/WZzbfpCtPE
30,@tier10k Can they keep it? Wouldn’t giving back to the ppl who lost $ make more sense?
31,@mikedemarais It’s naked eth
32,@jameschuffy @FriardUp Shoot idt I know that name… I only date back to Weyinmi Efejuku’s days 😂
33,"RT @AnChainAI: 🔥We mapped the NFT Twitter community! Here’s what we learned about community structure and influence

🧩Where do you fit in?…"
34,@iamDCinvestor Why aren’t u a fan? I think corps buying btc/eth is dope. Maybs they don’t wanna get fancy with it and are just hodling because of future profit+ brand appearance
35,"@FriardUp Greedy Peterson, Randall hanke, Ted bancroft, justin Minaya"
36,"Thank you @mannynotfound, I am now a yu-gi-oh maxi https://t.co/i1QNDbxe9F"
37,"Honestly was a scary moment, does it say a lot about me tht I picked it up?"
38,"Found a $5 bill on the ground, was scared to death It was a poop-dollar. We good tho 🙏"
39,@BigTenWhisperer @rainbowdotme U just pumped the market
40,@BigTenWhisperer @rainbowdotme https://t.co/g8vYa7Dnyp
41,I’m putting on a performance at Savin hill bar and kitchen right now. Certified plate cleaner. Bar seats available
42,@Kevo99920 My dessert is kills on her plate
43,"Out to dinner with my gf, went to town on the appetizer. Waitress comes back “wow devoured those” and now my gf is embarrassed 😂😂"
44,Idk this person but if u like mma and nfts this guys got some dope stuff. It’s way more fun to look at this than jpegs 👀🤫 https://t.co/8iRVtO2ehi
45,@BKautomatic Nah Francis all day 💰
46,@BKautomatic He walked in tht cage as an underdog 😂
47,Just bought this combat animation and I can’t stop watching it. Opening 🌈 just got a lot more fun https://t.co/4sNFK9lmYm
48,"@VanGoosetafson @BillyQMMA @MikeyConlonMMA Sir this is so dope, I just bought tht one. Can u list some of the others 🙏🔥"
49,Pc deserves #10 https://t.co/OhkxoPixVZ
50,@KevinMcNamara33 Why did horchler just call tht timeout?? Cooley not happy and now we got none
51,Justin Minaya is best defender in college bball
52,"@KevinMcNamara33 looking for parking in Prov, any tips"
53,@Shea_Nick2 https://t.co/GtbO9JcFXa
54,Finn loves snow https://t.co/tamgBJzW9T
55,@JohnOrionYoung im closing in on a full set 👀👀🔥 love the joytoys https://t.co/SE9hpjyinS
56,"@cryptodevbrian Hello sir, if your into college bball then we just became best friends"
57,Typos… don’t care!
58,"Providence ml, patriots spread and longing $socks. 3 things that’ll make it 2022 a better year"
59,"RT @rainbowdotme: Rainbow for Android is here 🌈

This was a long time coming, and we’re v sorry for the wait, but the beta is now fully pub…"
60,"RT @stoolbenchmob: JARED BYNUM!!!

#17 PROVIDENCE GETS A HUGE W OVER #21 XAVIER ON THE ROAD 
 https://t.co/XTyacNkCgO"
61,https://t.co/1XE2OmqrEp
62,"Pc ml +300, the disrespect Vegas gives providence is wild @KevinMcNamara33 great start for friars 🔥"
63,RT @BillyQMMA: What a fight 🔥🔥🔥🔥🔥
64,"@0xRacer Demboydao, the three Demarais’ brothers get to degen your bags"
65,"@BKautomatic I’ve been following tht dude on Instagram for a bit now, he never disappoints. He Also just got engaged 👑"
