,0
0,"RT @ThePlagueNFT: We want people to know what we are about.

So RT this and Tag some friends.
Extra credit if they are new friends 
Not one…"
1,RT @ashrobinqt: POV of every TikTok/social media influencer trying to teach you how to make money in NFTs 😂 https://t.co/OEsY6gZOnL
2,@lovennft @itstylersays https://t.co/TVx7OapIhb
3,"RT @ThePlagueNFT: Already at over 1,300 followers? Less than 2 days in

Is that good?

5,000 by tomorrow at 11:59 PM ET then MANY of you wi…"
4,@ThePlagueNFT Legggoooo
5,"RT @ThePlagueNFT: Imagine looking back a few months from now and realizing that you could have been one of the first 1,000 followers of @Th…"
6,@SealSteph @ThePixlverse @WeAre24px is basically free rn
7,"RT @DataNFT_: Let me tell you why. @RooTroopNFT has an incredible, loyal and active community. They have an awesome founder @MorganStoneee…"
8,RT @druu_rodriguez: y’all fumbling the bag these are both gonna be sitting at 5 eth within the year https://t.co/LqutuyByxu
9,RT @pixlversewhale: Goldman Sachs wants your seals 👀 $PIXL ⁦@SappySealsNFT⁩ ⁦@ThePixlverse⁩  https://t.co/YlhIwi7MMN
10,"RT @JPGJEFF: JPGJEFF and Co., has completed the purchase of digital art from the highly acclaimed and illustrious Sappy Seal non-fungible t…"
11,"RT @ThePlagueNFT: No discord grind to get on this WL.

All you have to do is be early and help us spread the word…

The Plague is here 

#N…"
12,"RT @ThePlagueNFT: GM

The early frogs get the WL

#NFT #NFTCommunity https://t.co/6MGr1FRhTD"
13,@ThePlagueNFT Pls
14,RT @gmanny150: Giving these out to a @DentedFeelsNFT (Holder) because whynot!                        Retweet and Like…
15,"RT @DeezBeez3283: #Trending but I don't know why... Community here is the worse! 
#fud you, fud off! 
@FudderVerse https://t.co/Atkm3vGLsF"
16,RT @wabdoteth: Have been asked this constantly recently but just to clarify: you do NOT need a seal to breed or participate in @ThePixlvers…
17,RT @sabet: ❤️✨With deep gratitude for the @CryptoMories community I’d like to announce that @iwwon_official and I have come to a simple agr…
18,"RT @iwwon_official: 2/4
Also, I am asking you to please stop all negativity towards him. You have done an amazing job defending what you th…"
