,0
0,gm 🚀
1,@bonnett_alex @FocussFestNFT @CryptoMories @iwwon_official !
2,follow people that help and provide value-added knowledge.. not shilling a bag that they own and won’t tell you
3,"RT @crypto_almanac: Bullish on @LooksRareNFT, @CryptoMories and @iwwon_official 

15 ETH was a no brainer for a 1/1.

#FaMorie https://t.co…"
4,RT @cryptoein: nothing has felt right since the Covid lockdowns and you know it
5,gm 💪
6,RT @iwwon_official: Honestly? I love opensea. I have had so much fun with it. I am in contact with their founders. And we are all good. But…
7,RT @CryptoMories: Hey FaMorie we’re currently looking into the OS issue. Will keep y’all posted when we find out more info. Seems like othe…
8,"I'm comin', my baby, fuck it, I'll crocodile Birkin the baby https://t.co/vNrSzMaQOk"
9,Power to the people
10,We are SO early to NFTs
11,a los samos skeleton?! @iwwon_official a great idea https://t.co/A710GpyNLn
12,"RT @cryptoein: hey @iwwon_official , would you like to contribute to the collection? I would be willing to auction the piece and donate 100…"
13,Gm 💪 Stay safe everyone
14,RT @LDrahor: We said WEB3 not WORLDWAR3. #StopWar 🙏🏻
15,invisible friends are metaverse friendly nfts
16,GM 🥓💪
17,Hopefully this mutant doesnt reveal like this https://t.co/mfKT6Aru5G
18,"1) store on hardware device, 2) any hot wallet needs to be low value, 3) don’t use high value items for new upgrades and delist/revoke when upgrades occur and 4) please use separate computers - one for personal that is not connected to any wallets."
19,@alienfrens @iwwon_official
20,what a great day to be part of the #FaMorie
21,"RT @krugermacro: Framework for trading a Russian invasion of Ukraine

➤ if Russia announces de-escalation =&gt; strong rally

➤ if Russia inva…"
22,surviving is thriving
23,Investing into NFTs are simply another way into investing into ETH
24,RT @iwwon_official: https://t.co/cfeiWJga7O
25,gm 💪💪
26,@psychedelic_nft @neel_patl @_Ostracon @flippedbrim
27,RT @psychedelic_nft: https://t.co/giJLhOAFk0
28,"RT @psychedelic_nft: **16 ETH GIVEAWAY**

4 x Genesis NFTs (4ETH floor as of writing) will be given away at random in 96 hours.

To Enter:…"
29,"If you travel often, highly recommend TSA Pre https://t.co/n5scubV8Pq"
30,we minting @CandyHuntersNFT today
31,gm 💪
32,@CryptoDinDin just manifested it
33,I love flying in the metaverse! https://t.co/6GUj5SArmI
34,@cryptoein @CryptoMories LFG 💪
35,gm ☕️
36,@Badger007Honey @squiggles @TheNFTSquirrel ^^
37,gm
38,RT @ashrobinqt: this is every person “grinding” for whitelist in the general chat of the most hyped #NFT projects https://t.co/L41iqLfIOE
39,"RT @NFTsAreNice: Azuki comes out, goes from 1 ETH to 15 ETH, and suddenly all these come out 🤣 https://t.co/kskOE6eRcv"
40,Explanation of the current state of the economy 👇 https://t.co/z5tWF6AnvB
41,Friendly Reminder 👇 https://t.co/u6Tv0Gtaci
42,gm (cost : .002 ETH) https://t.co/3aXSr2goVg
43,RT @AnpanMorie: Just met a @Coinbase_NFT engineer on the subway. He saw me scrolling jpgs. Told him to check out @CryptoMories as part of t…
44,"RT @Moonies_NFT: Hope you are watching closely! 👀

Moonies will be dropping into a galaxy near you!

For a whitelist spot, simply RT. 

Tha…"
45,This might prove the conspiracy of : All derivative projects are created by the same group of people. https://t.co/4lXn2CHkH9
46,@BrettSimba @kevintrades lfg
47,RT @BrettSimba: DUAL MENTORSHIP WITH @kevintrades BEGINS IN 1 HOUR https://t.co/D58WtG5Imb
48,@cryptoein 🔥
49,"RT @cryptoein: I like this style. Gives me Streets of Rage vibes

Ill be keeping an eye on this one for sure"
50,https://t.co/dY3iEuyI7B
51,☕️ gm ☕️
52,"RT @cryptoein: Steve Aoki bought a CryptoMorie
Steve Aoki was transferred a fishyfam"
53,smh 🤣 https://t.co/WJYXuLVMNQ
54,@CryptoMories @cryptopeerani1 @0xbrandoo @kapstone @colefight @ikecurrie @Laurrahhh @MPWeb3_0 @DadOfTwins2013 @gabrielm_eth @fxymfx @ArduiETH @perc20s @vhscrypto @irmacka @danielelisalde1 @AngryNFTrader @0xJagger @loochz @penguin_curator @Cicchelli_Tarot @S14MPower @MoarkNFT @LemonGF
55,"if you own an nft, your life is a bull run"
56,@coffeejunkienft gm!
57,gm gm ☕️
58,@cryptoein @AnimationIguest @t_nidjawan https://t.co/o5fqGAfo2c
59,@CryptoMories @SquishiverseNFT LFG!
60,"@CryptoMories @PepeCloverNFT @SquishiverseNFT morie #2858

0x0376f4063a63bd22AD628d90170e3fC9EF634a54

@SshadowFaxXETH"
61,"RT @CryptoMories: FAMORIE! 

We are giving away 25 WL from our amazing sticker artist @PepeCloverNFT on her new project @SquishiverseNFT 🥳…"
62,"RT @cryptoein: Had to grab another @seeofeyes 

If you know you know.
15 year old artist from Thailand 🇹🇭 

I will always support the artis…"
63,@flecks23 @cryptoein @GirliesNFT @Valeria_NFT @seeofeyes lfg https://t.co/yWaPwGBXwH
