,0
0,"Anyone: “Who do you want to be when you grow up?”

Me: *plays this video from @dualipa * https://t.co/QJGzjdUFTH"
1,🚨@DUALIPA🚨 https://t.co/KgKcck4Pia
2,"@HaileyLennonBTC Can't wait to make partner so I can eat lunch...

*looks at the horizon with distant dreaming eyes*"
3,"Does OpenSea count as ""retail therapy""?"
4,RT @Arinabbart: You know it’s bad when your therapist start crying with you.
5,RT @CryptoWendyO: Everyone wants a decentralized economy until it goes against their personal beliefs ...
6,"If you are barely older than Bitcoin, you are not who I came to this event to “network” with…

(I’m very happy you’re excited by crypto tho)"
7,RT @Blockworks_: #Bitcoin is now the 14th most valuable currency in the world
8,"Ok fine. I'll read Snow Crash. 

#Metaverse"
9,@HaileyLennonBTC @stephendpalley Come to nyc. Bigger office. Better pizza.
10,"@HaileyLennonBTC Take a picture of your house and sell him the NFT. 

Tell him it’s a House3.0 and to stop living in the past. 

Thank me later."
11,"RT @LethalityJane: Reminder to not be assholes to your local Russian themed restaurants and businesses here in America, the 50 year old gra…"
12,@ImGlassCrown I feel like some degen is going to pay 128 ETH for this in a few months. Just this one. Not the rest. It’ll be a weird NFT history flex
13,"RT @sartoshi_nft: if u want to create, create
if u want to buy, buy
if u want to sell, sell
if u want others to do only what u want them to…"
14,"My first NFT that I’m going print and hang on my wall. Not a metaverse wall. Like an actual wall.

Thank you @ZacharyGladwin for such a beautiful piece of art. 

@MindFullsNFT https://t.co/JuQ74WF1QT"
15,"#bitcoin is a tool we can use for the solution. 

It is not the solution on its own. https://t.co/RkAVYm1iS0"
16,@niftyJB Nice try IRS…
17,If using gifs to have entire conversations is wrong… https://t.co/kEfsyGrZTy
18,"I just 75x-ed an NFT... 

Drinks on me tonight 🍻"
19,@artnome @ImGlassCrown and @TinaMarieNFTs
20,"RT @ZAGABOND: 99%: Let’s sell NFTs 

1%: Let’s utilize web3 technology to build everlasting brands"
21,Saturdays are for the GMs
22,"First thought: 

“Wait. That hasn’t already happened? Huh.” https://t.co/QcOiTVjlIU"
23,"The only #weekendpfp I have that even remotely fits the mood of this week…

NFT by @GlamBeckettArt @sad_girls_bar https://t.co/QA2HzOcjjD"
24,"I will not buy unaffiliated derivate NFTs. 
I will not buy unaffiliated derivate NFTs.
I will not buy unaffiliated derivate NFTs.
I will not buy unaffiliated derivate NFTs.

...oops.

#invisiblemfers https://t.co/clyuUevk3M"
25,"Observation: 

""When someone pays you to gaslight for them, its called lawyering."""
26,Advocating for the downfall of SWIFT right now is like wanting to take out the head crime lord in the city before you're ready to fill those shoes...you may not like what actually fills the power vacuum you leave behind.
27,A decent starter thread summarizing SWIFT + Russia + Crypto https://t.co/BnbnyA3e1r
28,"RT @Blockworks_: BREAKING: Japan's biggest bank, Mitsubishi UFG, to launch its own crypto and NFT wallet"
29,"Today is a rough day. 

Tweeting about crypto and jpegs seems a little less important.

So heres a picture of my cat in a penguin hat instead. 

Maybe it will make someone’s day a little less rough… https://t.co/MVfyBY9LTr"
30,"RT @girlgone_crypto: We could complain about the market crashing, but in reality, most of us are probably comfy/safe in our homes. Puts thi…"
31,“decided” https://t.co/JrDe1ZOqDv
32,"mfers are the Doge of NFTs. 

I will not be talked out of this."
33,RT @farokh: Always take profits on max hype and get back in after if you truly love the art and community. This applies to every single pro…
34,@stephendpalley but you do it to troll your associates because we can't talk back...I get it.
35,[insert WW3 + Web3 pun here]
36,RT @Dennis_Porter_: BREAKING: Mexican Senator moving to introduce #Bitcoin legal tender to the nation of Mexico. 🇲🇽
37,"Today is a really awesome day in my legal career and I’d like to shout that from the Twitter rooftops. 

“!!!!!!!!!!!!!!!!!!”

Ok. I’m done. Thanks. 

gmi"
38,"And ""if you are willing to..."" is not an thing. smh

Hire a lawyer before launching your project please. I don't care if its me or Gregory or anyone else, but this stuff hurts my soul. https://t.co/1XVVi9G5Ls"
39,"If you don’t know what an NFT “soft rug” is by now, you’ve probably been victim to several…"
40,"He is worried about “analog people making digital decisions” 

Me too, ⁦@sultanmeghji⁩. Me too.  https://t.co/FuZlFC1hrZ"
41,"@catsinthecups is the first NFT that web2 me would have been just as excited about...

Its cats. Inside of cups.

Genius."
42,@NeerajKA @stephendpalley https://t.co/vX8Hxxss1I
43,Has anyone invited Putin into a discord room to see if we can “just vibe” with him…?
44,"What if ETH is just trying to hit $2,222 at 2:22 on 2/22/22? 

Let it. It's worth the memes."
45,"@stephendpalley Does it help if we put extra spaces in it for you? 

l  f  g"
46,@Drew_Morris Fancy hall monitors…
47,"RT @dougboneparth: “I haven’t seen a geopolitical event this troublesome since the Cold War.” -Tristan, 14"
48,"Can confirm. 

I trust plenty of people I don't like and I like a lot of people I don't trust... https://t.co/ShjsLSc2y8"
49,"Is ""I wish I had bought a Tubby Cat"" a thing I'm going to have to say....? 

Please don't do this to me..."
50,"One more addition to my NFT collection -  ""Occasional Ink"" 

(aka ""art from a nerdy attorney who likes to play with markers and animation in his free time"")

https://t.co/v4NuiPXEAD - on OpenSea https://t.co/wZUg5wfY8J"
51,My email inbox says nah… https://t.co/Hq1lm5VB9u
52,"RT @HaileyLennonBTC: FTX Gaming will launch gaming tokens, offer #NFT support, and is already set to hire software engineers as early as th…"
53,@ImGlassCrown We’ve gone over this… ✨ https://t.co/gR0CluHmDO
54,@BuyTheBroncos is such a great bad idea!
55,RT @danielgothits: dont worry guys I just sent the hacker a $50 donation for the truckers so now the Canadian government is tracking them d…
56,Turn off your notifications. https://t.co/WRzLcCIp2q
57,"The lawyer-ly urge to publicly answer every “why can’t we just…?” tweet with the legal reason why we can’t just.

🤐"
58,"Agreed. I think security interests will need to be on-chain to be enforceable (similar to your “buyer-beware” flag). 

We’re not there yet, but we feel closer to on-chain perfection than the UCC catching up…

Until then, third party wallet “control” is likely our only option https://t.co/eyzx4Lslxp"
59,But…this is my favorite part…! https://t.co/RZ7G2PkuiX
60,@stephendpalley https://t.co/bng0ydlVNT
61,Good read. https://t.co/1c3pRGy1OS https://t.co/EPwCeEX2jK
62,"#weekendpfp 🌺 

NFT by @SurrealsNFT @Jay_Eff_Vee https://t.co/AwLLJE001S"
63,Too far. I’m done. https://t.co/52co1UKBgF
64,@meowllark If it changed my life last year…am I dqed?
65,Maybe…just maybe…the thing called “sex bots to steal data” is more of a priority issue than a little extra skin on social media…maybe. https://t.co/YDcAc7ZrdE
66,@stephendpalley Meme coins are so 2021…keep up.
67,@ZeughFromCanu law firms
68,"Bar Admisiion = NFT

CLE credits = POAPs

🤔"
69,"RT @PackripEwing: NFT community went from a ""we're all in this together"" to a ""cool kids table"" pretty fast."
70,"@stephendpalley ... I found your perfect NFT pfp. 

@DumpsterDorks 👀 

Its time."
71,"RT @JacobRobinsonJD: There’s no better opportunity for young lawyers than tying a legal practice with crypto, NFTs, or DAOs.

And it’s not…"
72,RT @HaileyLennonBTC: This is flawless https://t.co/J3mAKUPytO
73,@HaileyLennonBTC They did. It’s called “a single block in Manhattan”
74,"Why couldn't it have been Bored Velociraptor Yacht Club...? 
Woulda had way cooler derivates now🦖"
75,If you haven’t at least THOUGHT about buying a Pooping Ladies NFT for a moment or two…are you even a #degen?
76,"#btcmaxis will still sit on the couch, binge Loki and Boba Fett on Disney+, and shit-post about NFTs...smh https://t.co/74nf0YKUeT"
77,"@dankahan @msantoriESQ This is a common misconception. 

They actually just have not left from the night before."
78,"Going to tell my kids this was a DAO

@FTX_Official https://t.co/AtqD1qr0xs"
79,"@msantoriESQ I printed out and pinned up an email from my partner in my first year at #BigLaw. It read: 

""You can go out for dinner tonight, but be back for a status meeting in my office at 10pm. Lots to do.""

...it was a Saturday."
80,"@stephendpalley @msantoriESQ I haven’t left my apartment this week…

In my defense: it’s cold outside."
81,Do you want your web3 lawyer to be able to write legal and smart contracts?
82,"Roses are red.
Buy #Bitcoin."
83,@HaileyLennonBTC @stephendpalley Quitter.
84,"“If you aren’t ready to scan a QR code in under 60 seconds, you aren’t ready for crypto.”
  - @coinbase, Feb. 13, 2022"
85,https://t.co/0N0HTpM1Td https://t.co/YC8QWkyzG6
86,Congrats to all LA Rams “fans” that have only existed for 24 hours…
87,First project to mint the Color-Changing QR Code NFTs is going to make so much ETH….
88,"RT @foxnewsradio: Bitcoin &amp; cryptocurrency are words you've probably heard by now, but do you actually understand them? @_CryptoConnect_ Fo…"
89,Anyone else getting “Elon on SNL” vibes about tonight…?
90,"RT @NathanHeadPhoto: A lot of people don’t want to buy 1/1 fine art NFTs because they think it has no flip potential. 

I hope more people…"
91,And not ape-themed. https://t.co/gjCwbpaqN2
92,"Hope everyone in CT is ready for the 

“I saw that cryptochain thing you do in the Super Bowl!” 

texts from your boomer relatives tomorrow"
93,"RT @0xValent1n4: I think most NFTs can be divided into Vanity (flex, image, virtue signals), Sanity (community, belonging) and Opportunity…"
94,"Me researching for a legal crypto article: 

""When was this story published? ...January 16, 2022...oh this is going to be outdated by now...next."""
95,"@JacobRobinsonJD I noticed you did not necessarily say ""for the better""..."
96,@jordanteague @gacjr1 Respect. https://t.co/RjZ1hhDrTe
97,@HaileyLennonBTC I love the intentional capitalization of “Matrix” to really drive home the point that she’s basing her entire opinion off of the 4.5 sci-fi movies she’s seen in her life…
98,"RT @matthewesp: If Ukraine just put itself on the blockchain as an NFT, then there’s no way Russia can take it."
