,0
0,@FLUF_World @iwillnotmakeit
1,#StandWithUkraine 💙💛 https://t.co/QB96E9AMSH
2,@angelbaby3045 @sxsw @FLUF_World 👍 https://t.co/x5iCJmvhAP
3,@Lucasfr94456704 Bbc 2 fella. Prob less depressing watching the news though 😅
4,@Pentosh1 🤮
5,Nice to see the Nasdaq vs. Crypto correlation finally break down 🚀💪
6,"@ositodepelluche @MacroAlf @DoombergT I know right. And the sad thing, all of the big panickers don't actually manage any money. Just strategists will terrible records"
7,"RT @Nachei_: Hi fam!
#01 Golden Runes GIVEAWAY CONTEST🥳🥳🥳

1⃣Follow this page
2⃣ Like &amp; Retweet this post

Winner will be announced here wi…"
8,🔥 0.35eth floor 👀 https://t.co/8MUXd0Mif4
9,Gm to everyone except @Syberer and Putin
10,@partybearNFT https://t.co/rI7nwz2joB
11,"@Brandon67741349 @TheSnoopAvatars Ooh very nice mate! Yep just those 2, wish I'd done more!"
12,@TheSnoopAvatars loving my 2 pulls 👽🤖😇 https://t.co/5sunfBuxtP
13,@PJGlitch People build bots. You probably know but looksrare makes it very easy to bid on a whole collection
14,@flufworldbot And to the buyer https://t.co/kO8qTwhMvX
15,@flufworldbot https://t.co/K2MrKGq9ud
16,@Spurrminator @CryptoGenghisK @JaduHologram 150 sand which was like 0.18eth at the time
17,Changed the name of his account now. Rat https://t.co/CVaozauemP
18,"@WeAreGoblinTown sorry for using you as bait, please forgive me 🙏😅"
19,"GOT 'EM 🤣 p.s. Report this scumbag if you can, 52k followers and trying to phish people. Guy is so dumb in what NFT he proposed buying off me as well... https://t.co/sc1fGX0idZ"
20,@partybearNFT @FLUF_World Ready to ride https://t.co/U0ppKdRDKZ
21,@WalkersCrypto @OVioHQ Walking into the metaverse like https://t.co/9nqabKoP9p
22,@partybearNFT Is the leg a clue? 🧐
23,@fofdionysus @knuxponential @maxpoker247 @TRZpoker
24,"RT @fofdionysus: To celebrate our #NFT drop we are giving away 3 of our OG physical wine bottles! 🍾
To join the raffle: Like, retweet, foll…"
25,"@crypto_navi @Blockworks_ @Sony @ManCity @altstatemachine 2nd time they've been pipped to the post recently 🙊
https://t.co/9iWEdGqaEU"
26,"@Blockworks_ Nice headline! But false :)

https://t.co/bSxdNad4Lq"
27,@Creepy___Crawly @FLUF_World @TheSnoopAvatars @SnoopDogg @TheSandboxGame 1 per wallet
28,@TrippyLabs @SnoopDogg @TheSandboxGame @TheSnoopAvatars Snoooooop @Creepy___Crawly @DeDhatCrankin @vijayjijoshi
29,RT @TrippyLabs: In celebration of collaborating w/ @SnoopDogg &amp; @TheSandboxGame on @TheSnoopAvatars I'm giving away characters from our upc…
30,@ensdomainseller @PabloGuirao4 @clonexbot Haha pls sell you weirdo.
31,"RT @cryptocasey: $325k+ NFT Investment! (#Metaverse Deep Dive!) - Latest #NFT Buys
https://t.co/BH0VpPhDrb"
32,@flufworldbot https://t.co/uSjQgfe0Zm
33,"@Alts_Anonymous @altstatemachine @RTFKTstudios I would kind of find that a shame tbh. ASM brains are compatible with any NFT and their team is the best in that sector, so if RTFKT go for a copycat version themselves, that to me goes against what the open metaverse is all about. I want to see RTFKT stick to their strengths 💪"
34,@michaela_nft https://t.co/2dyeweBh5I
35,@michaela_nft Fluf World burrows. Each comes with land with the size depending on the type. Everyone likes to talk about the metaverse whilst these guys are building it.
36,@novogratz @Brooke_hs @GinoTheGhost get Mike on the next 11th hour to tell him about how @FLUF_World and @partybearNFT are transforming the music industry
37,@RTFKTstudios 🦉
38,@nftushy You should check out @FLUF_World then! Or not if you don't wanna be horny all the time 😅
39,@thesecretQT https://t.co/kRuDTSACA4 https://t.co/FIb0hEN4pp
40,@RTFKTstudios gm. 6th side of the box opens it today? 👀 https://t.co/icV7s6vunG
41,"@FLUF_World When they say, let's pay some influencers to pump us, all the other projects do it"
42,My next prediction (might take a little longer than the last 🤪) Clone X flips BAYC and FLUF ecosystem (e.g. FLUF+thingie+PB+burrow+seeker etc.) also flips the apes https://t.co/cDr8ovqGE6
43,Prob ntg https://t.co/EmMokNN7q4
44,@womenofcrypto_ #wocreveal https://t.co/Vwxh5oalYJ
45,"RT @Brooke_hs: People are sleeping on Burrows. Think about how we took PFPs and built on &amp; around them to create a pathway to dynamic, anim…"
46,@arcade_nfts Potentially the 🐐
47,@cypresshill Fluf you up
48,@nftsales @beyondvrgames @FLUF_World Are we sure grinches didn't get Snoops? Otherwise I got incredibly lucky getting 3 snoops with none of the snoop traits listed there..
49,@Gatherer_NZ @AlexSkinner7 @nftsales @beyondvrgames @FLUF_World Yes that's the case
50,@flufworldbot 🆓
51,@womenofcrypto_ Need https://t.co/0MFir7G1xD
52,RT @womenofcrypto_: 🚀💖REVEAL IS TODAY!!! WHO’S READY!!  👉COMMENT DOWN BELOW YOUR FAVORITE AVATAR &amp; RETWEET FOR A CHANCE TO WIN A FREE W.O.C…
53,"RT @ReadyPlayerDAO: Who’s READY for the unboxing later today?

We want to share some of our excitement with you through a giveaway 

RT/Lik…"
54,@BrandverseNFT Would go well with a Grimes hoverboard 🔥
55,@SpartaVoid https://t.co/UQZ7atR6rW
56,@RTFKTstudios Solution: https://t.co/GkolEVt71V
57,@fluf2148 @FLUF_World @beyondvrgames @TheSandboxGame @SnoopDogg Flufs will be compatible with Sandbox but the land is for fluf world. Might sound crazy but fluf world land will be more valuable than sandbox land in 12 months anyway
58,"RT @cultofflufthulu: New pfp, who dis? Can I get a #HailFlufthulu? 🐙

#NewProfilePic https://t.co/zRjxKUwYN9"
59,@mrbbyang @RiddlerNFT @takashipom @RTFKTstudios Or airdrop
60,@GiancarloChaux @Kryptic_Krypto https://t.co/0ONoDOGdcP
61,"I don't think they end up doing it, but financial markets priced in over 0.25% of an intra-meeting hike today. As in, inflation is so out of control, we can't wait until mid-march to raise rates 😅 my job has been fun this year"
62,RT @aaronmcdnz: https://t.co/cz2MOE5vWI
63,@spacemooney Amazing 👏 The presenter seriously ngmi
