,0
0,RT @PUMA: New PFP… what do you think @coolcatsnft? https://t.co/KkfYitj9WX
1,RT @GordonGoner: @BoredApeYC we’re literally in a zoom together right now what the fuck
2,RT @BoredApeYC: Gordo asleep. V posts leaks. https://t.co/RUKaPQRQ64
3,RT @stockx: #ICYMI: Bored Ape Yacht Club collectibles are up for trading. https://t.co/FPAfdOGMHn https://t.co/tMkn7uJcDl
4,@greatmando_nft https://t.co/LZAwfhshKT
5,Pulled a rare @buddabaker32 out of a standard pack. I'll take it! @NFLALLDAY https://t.co/KCGizPjN4V
6,"RT @greatmando_nft: Which ""blue-chips"" look the strongest to buy on a dip?

Focus on projects where:

1. Volumes have stayed strong (top 50…"
7,"RT @greatmando_nft: Lowest number of @BoredApeYC listed ever. The holders is the highest ever. 

If you sitting there holding blue-chips an…"
8,@cr0ssETH Congrats!
9,@boxofcorey @tropoFarmer I was wondering the same thing.
10,"@GeekApe @boredapebot The guy started off listing it at 92 this morning, then steadily kept decreasing the price 🤷🏻‍♂️"
11,@AlexStemplewski There's some deals on the floor right now 👀
12,RT @DegenToonz: WOW #TOONZ 1K ETH TRADING VOLUME!!! LFG! #toonztothemoon https://t.co/KwDiNcsmOY
13,@danielgothits It's literally the recipe for disaster 🤣
14,"@ArtHouseGarbage there's no nipples, you can't milk it #rekt"
15,@DegenToonz @JRoll55 @pxlfkd @jackieayran
16,RT @DegenToonz: We wanted to give a lucky #TOON holder one of the sought after ROBOTOON! Currently a 1 ETH floor! This will be a HOLDER onl…
17,"@OzTheApe Had to pick up a couple as well, they're dope! https://t.co/Bnw3ugJJJx"
18,RT @HaylosNFT: Huge congrats and thank you so much to @SNKRz93 for scooping up the first Creator Haylo immediately after it dropped!!  That…
19,"Had to scoop one up, this guy was just too clean 🔥 @DegenToonz https://t.co/U7IxK9GFfC"
20,So dope 🔥 https://t.co/ucnGxiRKn5
21,@holderofbags https://t.co/EBfObw84Ra
22,"Ready for the mega mutant reveal in a couple hours, LFG!!!! @mutant_cartel @0x_b1 @BoredApeYC 

#newprofilepic https://t.co/te7xJpEH2Z"
23,@NFTsAreNice https://t.co/i6MuCH2qBg
24,@NFTsAreNice *if it goes back up
