,0
0,RT @sartoshi_nft: https://t.co/APNY6YAmla
1,don’t look now bc it will go back down but ETH is ripping
2,"feels like max pain/short term lows might be in, just have to get through WW3 first"
3,RT @PUMA: New PFP… what do you think @coolcatsnft? https://t.co/KkfYitj9WX
4,"RT @bobbyhundreds: Web2: Corporate
Web3: Cooperate"
5,twitter a lil more quiet when no one’s bags are pumping
6,@austinjscho heard the wifi isn’t too bad in there
7,"@JohnKnopfPhotos gm, it’s beautiful 🌊"
8,gm to everyone planning on telling the IRS something came up and their busy
9,RT @litcapital: The Bid-Ask Spread https://t.co/SUbcqQI20T
10,"fuck not a good day to be named Kevin, I’ll be back in 2 hours when the meme is dead"
11,RT @BoredApeYC: Gordo asleep. V posts leaks. https://t.co/RUKaPQRQ64
12,"RT @Loopifyyy: 1/ My current thoughts on the NFT market.

A thread from a 🧙‍♂️"
13,RT @TimJDillon: I donated Bitcoin to Ukrainian effort. If they lose I expect to receive some of it back.
14,we need to be stopped https://t.co/TMIdxVBpmH
15,"RT @comfy_mfers: Official Announcement: 

You will be able to purchase our Genesis Collection Hoodies with ETH!! 🚨🚨🚨"
16,gm! #MutantMonday eh?🧪👁 #BAYC https://t.co/aqmDpaJpDt
17,RT @fastdagod: NFT roadmaps be like https://t.co/Mkynkv9vAG
18,nft bull runs happening in 12 hour spans now
19,RT @sartoshi_nft: https://t.co/nysFVNqeUm
20,RT @jakethedegen: https://t.co/28KrCXWo6U
21,"RT @hotlneblng_: Invisible Friends this Invisible Friends that. 

When was the last time you went and made some visible friends, anon? 🤔"
22,I don’t own any so don’t fade me but invisible friends actually revealed pretty clean imo
23,"RT @sartoshi_nft: ""i minted 10 at 3E each and here's why i still believe in the project 🧵1/28..."" https://t.co/Nf4RscUS4a"
24,world web 3 &gt; world war 3
25,based off the amount of Ξ donations to Ukraine this is now what world peace looks like https://t.co/d07UuNa90v
26,@mfer1668 lfg
27,RT @DiscoverXnft: NFT Cash Grabs are evolving https://t.co/Mb2ZgmGhbA
28,I want another mutant damn
29,@NFTmachine man is just built different fr lmao
30,"@NFTmachine crazy kanye had the whole concept for that song ready, jamie foxx just had to come in and make it happen"
31,if the bull market is back on then tell me why my art blocks bag isn’t pumping smh
32,RT @nashty_SunsFan: Dudes will mint a $200 cartoon monkey and then become experts on the intricacies of geopolitics
33,RT @DeezeFi: LOVE TO FUCKING SEE IT WE'RE BACK BABY https://t.co/TgTaIq96ES
34,@Loopifyyy 😂😂
35,@speechiethbeans gm 🌞🌞
36,@NFTmachine treeverse vibes hopefully
37,"everyone just might take enough profits to trigger another bull run, floors are down volume is up 📈📈"
38,"@BluebirdX11 @pinedegen one of the biggest lessons I've learned is buying multiple of conviction, didn't do it with my ape but made sure to with mfers"
39,"@pinedegen if you are up an amount that will change your current life situation I think it is a good idea to take it to the hills and run, but don't let social pressure/identity keep you from a bag...if you are up enough to keep some skin in the game then do it..NFA"
40,"for whoever needs to hear it: don’t miss out on generational wealth just to be called diamond hands by anons 

secure the bag and then have some fun and build"
41,@TimJDillon https://t.co/U35SxXrS3s
42,@okamiETH @mfer1668 comfy ape mfer 🎧🔥
43,RT @okamiETH: new profile pic mfer https://t.co/Cm02ljRJ1P
44,@mfersbot 🔥🔥
45,RT @Cryptanzee: WE ALL GOT BAITED https://t.co/uzpLptYlRP
46,this is America🤘 https://t.co/N5gEJxMEVA
47,mfers be smart 🎧🧠 https://t.co/fslk9i3xzY
48,@pmouratoglou @BoredApeYC great stuff Patrick!
49,RT @DiscoverXnft: Woke up today with absolutely zero motivation to do NFT stuff. I hope everyone is safe and well
50,@GhofyCrypto just bc you asked nice
51,"short term markets can be confusing and make no sense but the winners become more clear after all the dust settles, up or down"
52,@cr0ssETH supply shock incoming !!
53,"@DrifterShoots well done my friend, a great move 🙏🔥"
54,gm!! a reminder NFT Trader doesn’t require links and people are still trying to use this scam 🌞🙄 https://t.co/nmMQ2AepgI
55,sometimes the best bold play you can make is continuing to hold onto your last bold play through the pain
56,"RT @0x_b1: WELCOME TO THE #MAYC MEGA TRIPPY APE

@BoredApeYC #BAYC #MAYC https://t.co/TANkes4Jo6"
57,RT @KingJames: 2-22-22 on a Twosday!!! That’s 🔥🔥🔥🔥🔥🔥🔥🔥🔥
58,"RT @Loopifyyy: because today is 2/22/2022

i am going to give away $222 to someone who randomly retweets this

ends in 22 minutes"
59,"RT @__MCMXCV: https://t.co/lTrWFvLhbr

69 eth offer on Mr. Alien guy, I wouldn’t accept either 😤✌🏾"
60,RT @lexfridman: I always learn a lot more if I shut up and listen.
61,@newethguy brothers 🤘✨🔥
62,"RT @newethguy: gn mfers! 

crossed NBA All Star weekend off of my bucket list with my best friend this past weekend https://t.co/9iNrWWmp0H"
63,RT @Gfunkera86: Bet on builders
64,RT @sartoshi_nft: when ur nft is up 300% this week but u remember u said slow &amp; steady is the way https://t.co/nWFKYZRzPX
65,"the stick figure FUD on mfers is laughable, anons have the whole animal kingdom in their wallet and land from 7+ metaverses but think a stick figure is too egregious lmao https://t.co/NLISoBtboZ"
66,"RT @jbondwagon: STEPH WITH THE ICE WATER ON HIS VEINS. I wonder where he got all those ice ❄️🤔

Oh right. He had this before going to the #…"
67,gn mfers 🤠✨ https://t.co/w0fYHIOg8O
68,@comfy_mfers 🔥🔥
69,"RT @comfy_mfers: wen mfer merch? 

soon. follow for updates on our first drop"
70,"mfers single handedly keeping the NFT bull market alive, can’t make this up 📈🎧"
71,RT @NFTmachine: Maybe making people millionaires through a browser extension was flying too close to the sun…
72,@marto_gm gm!
73,RT @marto_gm: gm https://t.co/DFCZkpIV6n
74,@DrJayPeggs @mfer1668 @mooncat2878 @theshillywilly @elCapitanoMfer @deeg631 @goldenfleye @emtihe @mrhammink nice chain mfer 💯💯
75,RT @WinningMfer: https://t.co/r9yyD6NVFr
76,RT @adarigin: @boredethguy @__MCMXCV @elCapitanoMfer So you ve planned that 69 69 69 :-) https://t.co/3hbBxIochk
77,RT @sartoshi_nft: caught up on notifications ᶠʳᵒᵐ ⁵ ᵈᵃʸˢ ᵃᵍᵒ
78,"RT @DanielKiani: MFERS WE MADE IT TO TIMES SQUARE 👀

@sartoshi_nft @Mogulnate #mfers https://t.co/sfxI6ytOQO"
79,"@elCapitanoMfer paid 6.9 Ξ for mfer #6969 a few weeks back, not a bad move in retrospect https://t.co/qWi8kJkkAI"
80,"RT @newethguy: Brand IP: The True Power Behind Nfts

A Thread 🧵👇🏻"
81,"RT @punkscomic: THE NEXT CHAPTER: 

$PUNKS token holders will actively decide the past, present, and future of your favorite 16 misfits thr…"
82,RT @elonmusk: Reasons to hate are remembered better than reasons to love
83,"RT @gmoneyNFT: I mint, therefore I am."
84,RT @pmarca: https://t.co/jxnq4FKny7
85,"pls be aware of @thewispies, this rug has sent the most generic fake messages to me since I’ve been in this space. seems nowhere near legit. MINTERS BEWARE https://t.co/m8cCsmzfXj"
86,@gweigamer @blindjoedeath42 you are a legend mfer
87,RT @garyvee: basic supply and demand is confusing for many #nft
88,"RT @cr0ssETH: Critiquing a project or bringing up valid points that represent the project in a negative way isn't FUD.

FUD is when you are…"
89,@topshotfund @DeezeFi wen DeeZecord?
90,RT @ianmichelangelo: https://t.co/Lt0QTDtkZz
91,RT @__MCMXCV: You mfers are looking good today 🤝
92,"RT @punkscomic: Please see our latest Medium post which provides background on the $PUNKS token.

https://t.co/igskJ0xbRd https://t.co/dRFc…"
93,RT @obj: SUPER BOWL PUNK https://t.co/bjCHCZtsfs
94,@0x_fxnction https://t.co/x1VY1ZlHGr
95,"anons will always FUD your bags when they are down but will never pump your bags when they are up 

be wary of these anons"
96,@JohnFultonjpg @unclejut @ryanadrift @newethguy @saigecarlson @soundwavesphotn @planetdarth_ honored my fren 💚
97,RT @JohnFultonjpg: To those who have collected so far @unclejut @ryanadrift @newethguy @boredethguy @saigecarlson @soundwavesphotn @planetd…
98,@DeezeFi gm
99,"gm, ready for some $MILK"
