,0
0,@alienfrens one timeeee https://t.co/EkL88FhOol
1,@alienfrens lets gooooo https://t.co/Ykixhhm6fJ
2,@Flyfishclub @rodolitz @garyvee @ConorHanlon83 @chefcapon Let me plot too.
3,"RT @WahooPunk: PSA: When you sell your Space Doodle, you are also selling your regular Doodle with it. A couple of Space Doodles have sold…"
4,"RT @SportsCenter: A decade later, this Pete Weber moment is still iconic 😎 https://t.co/ySgVt1ecxk"
5,"RT @LooksRareNFT: .@CryptoMories 

💀https://t.co/x6NOdjeuHN https://t.co/K9hqgGEYMr"
6,Changing my PFP to to my badass @CryptoMories in support of @iwwon_official and the wonderful #famorie. The most ridiculous DMCA takedown by @opensea when literally 90% of the projects on your platform are blatant copy projects. Shame on you. https://t.co/FxoEbS5Ogm
7,"RT @RTFKTstudios: And yes, we’re working with @TheSandboxGame  to make all 20K Clones as Voxel avartars for Clone owners, and yes, Voxel Cl…"
8,Hahaha salty this AM https://t.co/YZT46jTXaa
9,@cozywyatt Day time night time Wyatt
10,RT @DiscoverXnft: Pixelmon explained https://t.co/HCzCQldTFt
11,@jpegplug Oh shit a 10bit dick!
12,Best thread I’ve read. Haven’t laughed this hard in awhile https://t.co/a9hGopOTdX
13,"RT @RTFKTstudios: RTFKT METADUGEON ⚔️
Our first @sandboxgame experience, available in the upcoming Alpha 2 👾Are you Ready ? https://t.co/oV…"
14,@BeautifoolData History!
15,@NickJN3 @blakeallan A delayed launch with a closed whitelist? Sure. Continuing to dangle a minuscule number of WL spots for months? Boo.
16,"@blakeallan @NickJN3 Wishing you moon.
Let me complain in peace.
😄"
17,@blakeallan @NickJN3 Point taken and maybe raffles and community art projects are a good way for a WL. But why do that for so long? You must see the other POV- continuing to generate hype for months knowing that 99% of people that are vibin’ will be left out- how can that be a positive thing?
18,"@blakeallan @NickJN3 Fren. I’m happy that you got WL and it blew up. Sincerely! Art is great and you made $$$. 
But why hype for months and amass 500k followers knowing that the 5k drop will leave 99% of your “community” behind? 
Sure it worked out for the 1%- congrats.
But the rest of us blueballed."
19,RT @doodles: harness the power of imagination https://t.co/XofaKHzTbV
20,"@NickJN3 Oh is that true? 

The only opportunities I saw were “make memes and art for a chance at being selected” and “retweet and like for a chance.”"
21,"@NickJN3 but you gotta admit, grinding (which is more like begging) for a WL is a bullshit NfT culture that should really stop. https://t.co/l8GYyXEVh9"
22,@mark_wieder you smart mfer
23,"Is there a way to short a NFT? Yea, you know what I’m looking at."
24,"RT @MikeVaynerchuk: One random person will get a @InvsbleFriends worth 8.5 E 

Just Retweet. 

⏳ 72 hrs https://t.co/d9cTHMMmBF"
25,"2020- covid
2021- covid delta and omicron
2022- war?

Ugh."
26,@cozywyatt Lower than I expected
27,"RT @zscuffed: You ever buy an NFT and 30 seconds later you say ""why the hell did I just buy that?"""
28,"RT @NFTethics: Because we called out this scam project @MutantXApe, they moved their minting time forward, and started now already. Be warn…"
29,"this looks pretty dope.
lfg @steveaoki @a0k1verse ! https://t.co/d8glp2fFmV"
30,"hahaha and another lol meme project.
generative dick art.
thank you for this sweet piece @dickenzas.
so many cray devs in the world. https://t.co/U5ifWdWmRN"
31,"attention @RTFKTstudios CloneX fans.
thought i'd share this email i got today from @MuseumModernArt - @takashipom drip on sale.
https://t.co/itOd2vEyhU"
32,"@metazord_eth The new logo turned out to be nips and a long bellybutton.
• _ •"
33,"RT @LooksRareNFT: 🤯$10,000 $LOOKS Giveaway🤯

We're also refunding collection approvals you make, so you can list NFTs from your favorite co…"
34,@2022CenturyClub @blueBarry_wgmi @0xfoobar Bahaha
35,"@KikiKolaNFT Great list! Would add

Integrity
Respect"
36,"RT @KikiKolaNFT: Current bag:

Positivity
Support
Love
Frenship 
Gratitude 
Creativity
Curiosity
Kindness
Patience
Self-awareness 
Compassi…"
37,@OxJB_nft @psychedelic_nft @SVSNFT Have your wife help you pick out the nft- mine always asks if the one she picked is doing well.
38,@MrEsport @alienfrens @_masoncrowe Congrats! This is a dope fren
39,@1ketaminepatch @andrwwang You are really salty
40,@nanonoko @doodles @burnttoast @evankeast @poopie My dood!
41,"I can def vibe with this.
@Cosmodinos https://t.co/axSgdhTkX0"
42,"RT @wilxlee: 1. undoxxed team
2. fake followers/acc 
3. artificial hype
4. unrealistic mint price
5. predatory tactics 
6. meta cliche"
43,@bytebybit_ @BrettVallery @mooncatrescue Beanie’s ego.
44,"RT @NFTisLoveETH: Jan-Feb NFT bull mkt made a lot of ppl greedy. 

Mekaverse took a lot of flak when it minted at 0.20. 

It is now common…"
45,@garyvee https://t.co/wU6KQ99OGI
46,@CryptoMories https://t.co/UQ0e46O0ze
47,@RTFKTstudios these need to happen outside of work hours!
48,"@psychedelic_nft @BAYC2745 @BeautifoolData @NftRunes @uncoloreddood 
ooo a PA genesis raffle"
49,RT @psychedelic_nft: https://t.co/YBFYKhKDop
50,@a0k1verse LFG!
51,"RT @fintechfrank: Chilling in JPMorgan's metaverse lounge in Decentraland

They have a Tiger https://t.co/LcTdaLm3Yg"
52,"RT @SnoopDogg: See yall at VeeCon. 👊🏿👊🏿 N.F.T. never 4get 2 pass it 💪🏿📈🎤🤣🔥🔥

https://t.co/w8g4GAPTNp
@veefriends @veeconference #SeeyouatVe…"
53,"RT @a0k1verse: If you were airdropped an #A0K1VERSE Credit, (currently valued at .25 ETH), would you sell it on the secondary or redeem a P…"
54,"@Vitalz1000 @PointPaul @doodles In my mind, it’s a good step to making it an actual web3 identity.
A static picture is simply not enough.

In WoW, your character can get new equipment, mounts to further develop its identity. This is much of the same.  

Maybe the spaceship may have utility in a metaverse also."
55,@NateAlexNFT https://t.co/MBYHnpTLmf
56,@RyRoTaco @mrmakerbot Same Q! Been looking for awhile.
57,"RT @NFTethics: History will judge very hard on big social media influencers on Twitter, Instagram, TikTok, YouTube, etc., pretending to be…"
58,"hit hard with fomo and aped in.
excited to be part of the #quirkies gang.
@quirkiesnft https://t.co/mhyrqIKwaG"
59,"Been so out of touch with new projects due to work.
What are your favorite projects under 0.5eth?"
60,"@cozywyatt Thanks for your consideration. 
I consider you positively. Hopefully I was considered the same."
61,"@ColeThereum @BAYC2745 cole, it's fine. you are 21 and your dream is to make others work for you while you earn from their efforts.
as you get older, you will see true leaders lead from the front, not the back. 
giving ""creative direction"" while expecting others to build your project... that's ngmi."
62,"My first @garyvee project purchase, and one that I am super pumped about: @Flyfishclub Omakase Member! Looking forward to the wining and dining experiences. https://t.co/VF0boUhihA"
63,"@daniel100eth Como parrot cay is my favorite, but on the main island, any resort on grace bay beach. It is such a sublime beach."
