,0
0,@MelisaMimosa420 @GIToadz Was trying to snipe that myself. Nice snag!! 🔥🔥🔥
1,Who got a @GIToadz? ⚡️ https://t.co/RfAVfudL9j
2,@0xAbstracti @kevinmfers 🤌
3,wtf did I just buy... @kevinmfers https://t.co/PycJWp1ukV
4,RT @thesunniesnft: look at our dear friend already finding a new home on secondary 🍳 4 eth 💛
5,@greg16676935420 @PUMA @coolcatsnft Lmfao
6,@jetsetJ3 Hahaha love it!
7,@jetsetJ3 Let’s go https://t.co/wfLBGS1kX9
8,@PUMA @meowmix
9,Didn’t know @PUMA was polyamorous. They are drowning in 😽 rn.
10,RT @PUMA: PUMA Fam 🤝 @GutterCatGang
11,@PUMA If you send me a suit I’ll wear it https://t.co/0eUf5eMfoU
12,☀️ Keep it Sunnie @thesunniesnft #wgmi @wgmiyall https://t.co/fi1SCQQ69Q
13,@Spvce @thesunniesnft @reedle_eth Congrats! What a great snag!
14,RT @DezBryant: I had to rock the dope @BoredApeYC hat @Fabbriology made for me 🔥 … her masterpiece+my swagga= ICONIC https://t.co/VX91xw1z1W
15,@0xAbstracti @thesunniesnft You win the Sun puke award for sure haha These are so dope!
16,@jimmyfallon I can pick the slowest line at any grocery store without even trying. #MyDumbSuperpower
17,@LabMax @wgmiyall @daddioeth @auslojames @evanluza 😉
18,@LabMax @wgmiyall @daddioeth @auslojames @evanluza Hell yeah! 🤠🤝
19,RT @thesunniesnft: SHOW US YOUR SUNNIES 🌞
20,@RockLegendPunks @thesunniesnft Purple gang!!! So good!
21,Show me your @thesunniesnft 🌞 https://t.co/EvT2rulO2u
22,@gokuthejuice @Bhodl2 @loserclubreborn @ClayFriendsNFT https://t.co/FbOfQQ5a0G
23,@gokuthejuice @Bhodl2 @loserclubreborn @ClayFriendsNFT 💯 haha
24,I have a running list of hotels NOT to stay at if anyone needs the alpha.
25,@gokuthejuice @Bhodl2 @loserclubreborn @ClayFriendsNFT They just scare me a little bit 🤣
26,"@Bhodl2 @loserclubreborn @ClayFriendsNFT Yes, I am watching @loserclubreborn, never heard of the other one and not a fan of clay art tbh lol"
27,"I'm going to start a secret @gregmultiverse twitter chat group, where the gregs from different dimensions collide. DM me if your greg wants in. https://t.co/fv9psjHPXc"
28,@BigGreenRob https://t.co/9Eq3thASKn
29,gm! Excited for some reveals today! ✨
30,GN! https://t.co/tJuSVMHd15
31,@SnoopDogg @greg16676935420 @sartoshi_nft LFG!!!
32,@SnoopDogg @greg16676935420 @sartoshi_nft Greg’s a legend
33,Oh damn 👀 https://t.co/ZP7cTp5UTG
34,@LittlelemonsNFT https://t.co/n03r7fO1ny
35,@gregmultiverse @GIToadz Got mine! 🤙
36,@Fefu85507655 Nice!! 🤝🌞
37,RT @GIToadz: WE ARE LIVE. https://t.co/i9j0y0IDDX ✨🌟
38,@thesunniesnft Let it Shine! 🌞
39,RT @thesunniesnft: the sunnies are finding their homes 💛 https://t.co/0gMtUWVc6I
40,@KemuriKey @thesunniesnft Dope!! 🌞🤝
41,🌞Who's minting @thesunniesnft today? https://t.co/rBpCEblhwm
42,LFG!! 🌞 https://t.co/OgchA0Ywoe
43,@0xSkaggnetti u know it!! https://t.co/PGSvN1uZJf
44,@boredape93 ☕️🤝🍌
45,@mattborchert https://t.co/kpGJeISRDS
46,gm! What rhymes with Monday?
47,"@Painted_on810 @BoredApeYC Ok, hope to see u out there 🤝"
